Lifetime risk per 1000 of maternal deaths,2005,2008,2010
Abkhazia,,,
Afghanistan,125,90.90909091,31.25
Akrotiri and Dhekelia,,,
Albania,2.04081632653061,0.588235294,0.454545454545454
Algeria,4.54545454545454,2.941176471,2.32558139534884
American Samoa,,,
Andorra,,,
Angola,83.3333333333333,34.48275862,25.6410256410256
Anguilla,,,
Antigua and Barbuda,,,
Argentina,1.88679245283019,1.666666667,1.78571428571429
Armenia,1.02040816326531,0.526315789,0.588235294117647
Aruba,,,
Australia,0.075187969924812,0.135135135,0.123456790123457
Austria,0.046511627906977,0.06993007,0.054945054945055
Azerbaijan,1.49253731343284,0.833333333,1
Bahamas,0.37037037037037,1,0.909090909090909
Bahrain,0.76923076923077,0.454545455,0.555555555555556
Bangladesh,19.6078431372549,9.090909091,5.88235294117647
Barbados,0.22727272727273,0.909090909,0.769230769230769
Belarus,0.20833333333333,0.196078431,0.061349693251534
Belgium,0.12820512820513,0.091743119,0.133333333333333
Belize,1.78571428571429,3.03030303,1.63934426229508
Benin,50,23.25581395,18.8679245283019
Bermuda,,,
Bhutan,18.1818181818182,5.882352941,4.76190476190476
Bolivia,11.2359550561798,6.666666667,7.14285714285714
Bosnia and Herzegovina,0.03448275862069,0.107526882,0.087719298245614
Botswana,7.69230769230769,5.555555556,4.54545454545455
Brazil,2.7027027027027,1.162790698,1.0989010989011
British Virgin Islands,,,
Brunei,0.3448275862069,0.5,0.526315789473684
Bulgaria,0.13513513513514,0.172413793,0.169491525423729
Burkina Faso,45.4545454545455,35.71428571,18.1818181818182
Burundi,62.5,40,32.258064516129
Cambodia,20.8333333333333,9.090909091,6.66666666666667
Cameroon,41.6666666666667,28.57142857,32.258064516129
Canada,0.090909090909091,0.178571429,0.192307692307692
Cape Verde,8.33333333333333,2.857142857,2.08333333333333
Cayman Islands,,,
Central African Republic,40,37.03703704,38.4615384615385
Chad,90.9090909090909,71.42857143,66.6666666666667
Channel Islands,,,
Chile,0.3125,0.5,0.454545454545454
China,0.76923076923077,0.666666667,0.588235294117647
Christmas Island,,,
Cocos Island,,,
Colombia,3.44827586206896,2.173913043,2.32558139534884
Comoros,19.2307692307692,14.08450704,14.9253731343284
"Congo, Dem. Rep.",76.9230769230769,41.66666667,33.3333333333333
"Congo, Rep.",45.4545454545455,25.64102564,25.6410256410256
Cook Is,,,
Costa Rica,0.71428571428571,0.909090909,0.769230769230769
Cote d'Ivoire,37.037037037037,22.72727273,18.8679245283019
Croatia,0.095238095238095,0.192307692,0.24390243902439
Cuba,0.71428571428571,0.714285714,1
Cyprus,0.15625,0.151515152,0.158730158730159
Czech Republic,0.05524861878453,0.117647059,0.082644628099174
Czechoslovakia,,,
Denmark,0.056179775280899,0.091743119,0.222222222222222
Djibouti,28.5714285714286,10.75268817,7.14285714285714
Dominica,,,
Dominican Republic,4.34782608695652,3.125,4.16666666666667
East Germany,,,
Ecuador,5.88235294117647,3.703703704,2.85714285714286
Egypt,4.34782608695652,2.631578947,2.04081632653061
