"Inflation, GDP deflator (annual %)",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Venezuela,0.468719450867511,1.9423931975596,3.94618172187108,0.993460616982418,2.33711745765446,3.57614350070901,0.867581408511597,2.04356101933108,3.25204170482161,1.13408298654372,9.67466208679556,7.49325232383984,11.5443808172643,45.8829302449391,4.95706541244697,7.307822358367,9.89948246712112,7.33193566736941,18.9646575458445,25.9910156353208,12.8675147415779,3.73083772240059,6.60000968753245,14.6090375699131,10.4513336847311,2.90046996429176,33.2864624788549,21.767895884246,88.6838962143119,41.7406572562252,21.4496164672915,28.2440623488783,31.6458242712665,62.8906845110069,51.7599017769889,115.524718195419,38.420081026576,18.8902867025716,26.1927100615555,29.4528251104893,7.99690405620458,33.0228760786371,34.9337557387369,33.9537243385346,29.6040593512976,17.9043155490636,15.4484777579669,30.1324528534352,7.83166636002666,45.9432686985893,28.1491909528854
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39929099145795,7.52332261671506,5.64701595127883,4.76218592788598,5.85270208421342,2.89332292752916,-1.92887325829427,6.49320129555113,0.467383002479366,6.3576222142625,4.89345120639044,,,,,,
West Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Sahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,398.073104824604,362.556296946047,411.040261850291,69.6887212656866,42.0950942510422,72.5463934813645,32.6291821381264,17.4149796203502,16.9523166099254,17.0401885541897,8.6967689451767,6.59740854576789,8.83786104338968,5.73469931381885,3.40882759092376,1.94832642967336,3.93899022821837,6.68636704768512,8.17860646339767,8.1887285091091,7.26629128147724,8.23938440055802,22.1357500295626,6.02869767032301,11.8600751752303,20.858681338134
Virgin Islands (U.S.),,,,,,,,,,,4.70532293654632,4.2093632261476,5.74322737161586,8.94845006926378,1.73914700199313,12.6723689316552,6.08604842127569,7.35852899441997,8.64884668515214,9.21033496429662,9.67397314504849,6.38841956680459,3.89801713851168,3.7556140359234,2.96292198498705,2.51873048070132,3.17101448303806,3.3211526150826,4.12989975423974,,,,,,,,,,,,,,,,,,,,,,
North Yemen (former),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Yemen (former),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9935810883589,13.1717453490146,16.3759078963,20.7843644140104,45.7433428028612,36.7700878526363,13.2904927044687,-8.34295174186255,33.4609053753875,23.3460519040694,2.74820044747895,8.71188049662605,10.892342823452,14.113320001361,18.533353561772,13.5886472621728,10.888282445108,20.38033924605,-8.70786188055662,24.1610157611888,18.2725263363186
Yugoslavia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,-3.65583168067533,2.09156247416284,0.403599907432479,4.08310522707616,10.5890552971412,23.6418511859546,0.262874840264416,15.9399015582653,22.9462137383275,-11.3944081330039,-7.49652393198301,3.71051646946319,19.8898417208696,10.8221541629091,-14.1699002678771,15.2045890720049,8.25401668080575,12.6814894371548,21.8890708427504,11.7629154120062,7.15861517477016,6.13860235586637,18.6293396037047,18.3312306320612,41.1373589803284,81.9883530624489,62.0129002635357,34.490303072464,80.8773389507798,106.388911685612,92.6545876390474,165.533946810619,143.658334629038,65.4086147007515,38.0449288731643,22.9127620378982,25.9695452259791,19.4907442696009,21.3521453786719,30.0385717657917,24.2995612229136,20.4882149777078,20.5106704996072,19.14321484976,17.0186615591076,13.2936465505694,12.8103898842712,12.3312227395986,10.736359633713,11.7159834620695,13.4801948109241
Zimbabwe,-2.04129838676801,0.469620146185008,-2.34773838548324,6.1440041239442,2.70414756247031,-3.7299693951762,0.576562480288828,3.86620838349168,5.0803337706614,-12.0531431681045,6.16325010857209,13.4535730521994,20.4506530701721,12.8537561963727,11.9337519968567,-1.66790733082519,8.50999809919288,2.48122595589703,15.1807288651878,12.7409366453558,6.59908015539523,3.85876144589776,-10.5015040298834,-16.5947480990853,-17.0166583643862,8.02588276671634,7.18936164309723,7.78511586824155,0.792933335602527,-0.920431496955274,-6.77729939915408,-14.1296587855688,-3.79112185814004,-3.8956727096428,3.03853837031821,8.98438318459012,-2.87904806201733,-27.0486495126162,8.00681308422284,0.627900721210949,-0.130889980679115,2.71294912117052,8.8012761215287,7.61152519783354,5.13660092432001,-2.01767934647262,0.894887823577477,1.34922247788958,24.7066015983369,17.509530316126,21.1562931758806
Åland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coastline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curaçao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antarctica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Virgin Islands, British",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaiian Trade Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Pacific Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wake Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
